org/springframework/data/mongodb/ReactiveMongoDatabaseUtils	doGetSession	(Lorg/springframework/transaction/reactive/TransactionSynchronizationManager;Lorg/springframework/data/mongodb/ReactiveMongoDatabaseFactory;Lorg/springframework/data/mongodb/SessionSynchronization;)Lreactor/core/publisher/Mono;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$12	(Lcom/mongodb/connection/ConnectionPoolSettings$Builder;Ljava/lang/Number;)V	INVOKE_STATIC	com/mongodb/connection/ConnectionPoolSettings$Builder::maxWaitTime(JLjava/util/concurrent/TimeUnit;)Lcom/mongodb/connection/ConnectionPoolSettings$Builder;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$12	(Lcom/mongodb/connection/ConnectionPoolSettings$Builder;Ljava/lang/Number;)V	INVOKE_STATIC	java/lang/Number::longValue()J
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$13	(Lcom/mongodb/connection/ConnectionPoolSettings;)Ljava/lang/Number;	GET_FIELD	java/util/concurrent/TimeUnit::MILLISECONDS|Ljava/util/concurrent/TimeUnit;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$13	(Lcom/mongodb/connection/ConnectionPoolSettings;)Ljava/lang/Number;	INVOKE_STATIC	com/mongodb/connection/ConnectionPoolSettings::getMaxWaitTime(Ljava/util/concurrent/TimeUnit;)J
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$13	(Lcom/mongodb/connection/ConnectionPoolSettings;)Ljava/lang/Number;	INVOKE_STATIC	java/lang/Long::valueOf(J)Ljava/lang/Long;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$14	(Lcom/mongodb/connection/ConnectionPoolSettings$Builder;Ljava/lang/Long;)V	GET_FIELD	java/util/concurrent/TimeUnit::MILLISECONDS|Ljava/util/concurrent/TimeUnit;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$14	(Lcom/mongodb/connection/ConnectionPoolSettings$Builder;Ljava/lang/Long;)V	INVOKE_STATIC	com/mongodb/connection/ConnectionPoolSettings$Builder::maintenanceInitialDelay(JLjava/util/concurrent/TimeUnit;)Lcom/mongodb/connection/ConnectionPoolSettings$Builder;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$14	(Lcom/mongodb/connection/ConnectionPoolSettings$Builder;Ljava/lang/Long;)V	INVOKE_STATIC	java/lang/Long::longValue()J
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$15	(Lcom/mongodb/connection/ConnectionPoolSettings;)Ljava/lang/Long;	GET_FIELD	java/util/concurrent/TimeUnit::MILLISECONDS|Ljava/util/concurrent/TimeUnit;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$15	(Lcom/mongodb/connection/ConnectionPoolSettings;)Ljava/lang/Long;	INVOKE_STATIC	com/mongodb/connection/ConnectionPoolSettings::getMaintenanceInitialDelay(Ljava/util/concurrent/TimeUnit;)J
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$15	(Lcom/mongodb/connection/ConnectionPoolSettings;)Ljava/lang/Long;	INVOKE_STATIC	java/lang/Long::valueOf(J)Ljava/lang/Long;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$16	(Lcom/mongodb/MongoClientSettings;Lcom/mongodb/connection/ConnectionPoolSettings;Lcom/mongodb/ConnectionString;Lcom/mongodb/connection/ConnectionPoolSettings$Builder;)V	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$17	(Lcom/mongodb/connection/SocketSettings$Builder;Ljava/lang/Integer;)V	GET_FIELD	java/util/concurrent/TimeUnit::MILLISECONDS|Ljava/util/concurrent/TimeUnit;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$17	(Lcom/mongodb/connection/SocketSettings$Builder;Ljava/lang/Integer;)V	INVOKE_STATIC	com/mongodb/connection/SocketSettings$Builder::connectTimeout(ILjava/util/concurrent/TimeUnit;)Lcom/mongodb/connection/SocketSettings$Builder;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$17	(Lcom/mongodb/connection/SocketSettings$Builder;Ljava/lang/Integer;)V	INVOKE_STATIC	java/lang/Integer::intValue()I
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$18	(Lcom/mongodb/connection/SocketSettings;)Ljava/lang/Integer;	GET_FIELD	java/util/concurrent/TimeUnit::MILLISECONDS|Ljava/util/concurrent/TimeUnit;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$18	(Lcom/mongodb/connection/SocketSettings;)Ljava/lang/Integer;	INVOKE_STATIC	com/mongodb/connection/SocketSettings::getConnectTimeout(Ljava/util/concurrent/TimeUnit;)I
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$18	(Lcom/mongodb/connection/SocketSettings;)Ljava/lang/Integer;	INVOKE_STATIC	java/lang/Integer::valueOf(I)Ljava/lang/Integer;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$19	(Lcom/mongodb/connection/SocketSettings$Builder;Ljava/lang/Integer;)V	GET_FIELD	java/util/concurrent/TimeUnit::MILLISECONDS|Ljava/util/concurrent/TimeUnit;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$19	(Lcom/mongodb/connection/SocketSettings$Builder;Ljava/lang/Integer;)V	INVOKE_STATIC	com/mongodb/connection/SocketSettings$Builder::readTimeout(ILjava/util/concurrent/TimeUnit;)Lcom/mongodb/connection/SocketSettings$Builder;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$19	(Lcom/mongodb/connection/SocketSettings$Builder;Ljava/lang/Integer;)V	INVOKE_STATIC	java/lang/Integer::intValue()I
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$2	(Lcom/mongodb/connection/ClusterSettings;)Ljava/lang/Number;	GET_FIELD	java/util/concurrent/TimeUnit::MILLISECONDS|Ljava/util/concurrent/TimeUnit;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$2	(Lcom/mongodb/connection/ClusterSettings;)Ljava/lang/Number;	INVOKE_STATIC	com/mongodb/connection/ClusterSettings::getLocalThreshold(Ljava/util/concurrent/TimeUnit;)J
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$2	(Lcom/mongodb/connection/ClusterSettings;)Ljava/lang/Number;	INVOKE_STATIC	java/lang/Long::valueOf(J)Ljava/lang/Long;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$20	(Lcom/mongodb/connection/SocketSettings;)Ljava/lang/Integer;	GET_FIELD	java/util/concurrent/TimeUnit::MILLISECONDS|Ljava/util/concurrent/TimeUnit;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$20	(Lcom/mongodb/connection/SocketSettings;)Ljava/lang/Integer;	INVOKE_STATIC	com/mongodb/connection/SocketSettings::getReadTimeout(Ljava/util/concurrent/TimeUnit;)I
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$20	(Lcom/mongodb/connection/SocketSettings;)Ljava/lang/Integer;	INVOKE_STATIC	java/lang/Integer::valueOf(I)Ljava/lang/Integer;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$21	(Lcom/mongodb/MongoClientSettings;Lcom/mongodb/connection/SocketSettings;Lcom/mongodb/ConnectionString;Lcom/mongodb/connection/SocketSettings$Builder;)V	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$22	(Lcom/mongodb/connection/ServerSettings$Builder;Ljava/lang/Long;)V	GET_FIELD	java/util/concurrent/TimeUnit::MILLISECONDS|Ljava/util/concurrent/TimeUnit;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$22	(Lcom/mongodb/connection/ServerSettings$Builder;Ljava/lang/Long;)V	INVOKE_STATIC	com/mongodb/connection/ServerSettings$Builder::minHeartbeatFrequency(JLjava/util/concurrent/TimeUnit;)Lcom/mongodb/connection/ServerSettings$Builder;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$22	(Lcom/mongodb/connection/ServerSettings$Builder;Ljava/lang/Long;)V	INVOKE_STATIC	java/lang/Long::intValue()I
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$23	(Lcom/mongodb/connection/ServerSettings;)Ljava/lang/Long;	GET_FIELD	java/util/concurrent/TimeUnit::MILLISECONDS|Ljava/util/concurrent/TimeUnit;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$23	(Lcom/mongodb/connection/ServerSettings;)Ljava/lang/Long;	INVOKE_STATIC	com/mongodb/connection/ServerSettings::getMinHeartbeatFrequency(Ljava/util/concurrent/TimeUnit;)J
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$23	(Lcom/mongodb/connection/ServerSettings;)Ljava/lang/Long;	INVOKE_STATIC	java/lang/Long::valueOf(J)Ljava/lang/Long;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$24	(Lcom/mongodb/connection/ServerSettings$Builder;Ljava/lang/Number;)V	GET_FIELD	java/util/concurrent/TimeUnit::MILLISECONDS|Ljava/util/concurrent/TimeUnit;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$24	(Lcom/mongodb/connection/ServerSettings$Builder;Ljava/lang/Number;)V	INVOKE_STATIC	com/mongodb/connection/ServerSettings$Builder::heartbeatFrequency(JLjava/util/concurrent/TimeUnit;)Lcom/mongodb/connection/ServerSettings$Builder;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$24	(Lcom/mongodb/connection/ServerSettings$Builder;Ljava/lang/Number;)V	INVOKE_STATIC	java/lang/Number::intValue()I
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$25	(Lcom/mongodb/connection/ServerSettings;)Ljava/lang/Number;	GET_FIELD	java/util/concurrent/TimeUnit::MILLISECONDS|Ljava/util/concurrent/TimeUnit;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$25	(Lcom/mongodb/connection/ServerSettings;)Ljava/lang/Number;	INVOKE_STATIC	com/mongodb/connection/ServerSettings::getHeartbeatFrequency(Ljava/util/concurrent/TimeUnit;)J
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$25	(Lcom/mongodb/connection/ServerSettings;)Ljava/lang/Number;	INVOKE_STATIC	java/lang/Long::valueOf(J)Ljava/lang/Long;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$3	(Lcom/mongodb/connection/ClusterSettings$Builder;Ljava/lang/Number;)V	GET_FIELD	java/util/concurrent/TimeUnit::MILLISECONDS|Ljava/util/concurrent/TimeUnit;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$3	(Lcom/mongodb/connection/ClusterSettings$Builder;Ljava/lang/Number;)V	INVOKE_STATIC	com/mongodb/connection/ClusterSettings$Builder::serverSelectionTimeout(JLjava/util/concurrent/TimeUnit;)Lcom/mongodb/connection/ClusterSettings$Builder;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$3	(Lcom/mongodb/connection/ClusterSettings$Builder;Ljava/lang/Number;)V	INVOKE_STATIC	java/lang/Number::longValue()J
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$4	(Lcom/mongodb/connection/ClusterSettings;)Ljava/lang/Number;	GET_FIELD	java/util/concurrent/TimeUnit::MILLISECONDS|Ljava/util/concurrent/TimeUnit;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$4	(Lcom/mongodb/connection/ClusterSettings;)Ljava/lang/Number;	INVOKE_STATIC	com/mongodb/connection/ClusterSettings::getServerSelectionTimeout(Ljava/util/concurrent/TimeUnit;)J
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$4	(Lcom/mongodb/connection/ClusterSettings;)Ljava/lang/Number;	INVOKE_STATIC	java/lang/Long::valueOf(J)Ljava/lang/Long;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$5	(Lcom/mongodb/MongoClientSettings;Lcom/mongodb/connection/ClusterSettings;Lcom/mongodb/ConnectionString;Lcom/mongodb/connection/ClusterSettings$Builder;)V	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$6	(Lcom/mongodb/connection/ConnectionPoolSettings$Builder;Ljava/lang/Long;)V	GET_FIELD	java/util/concurrent/TimeUnit::MILLISECONDS|Ljava/util/concurrent/TimeUnit;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$6	(Lcom/mongodb/connection/ConnectionPoolSettings$Builder;Ljava/lang/Long;)V	INVOKE_STATIC	com/mongodb/connection/ConnectionPoolSettings$Builder::maintenanceFrequency(JLjava/util/concurrent/TimeUnit;)Lcom/mongodb/connection/ConnectionPoolSettings$Builder;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$6	(Lcom/mongodb/connection/ConnectionPoolSettings$Builder;Ljava/lang/Long;)V	INVOKE_STATIC	java/lang/Long::longValue()J
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$7	(Lcom/mongodb/connection/ConnectionPoolSettings;)Ljava/lang/Long;	GET_FIELD	java/util/concurrent/TimeUnit::MILLISECONDS|Ljava/util/concurrent/TimeUnit;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$7	(Lcom/mongodb/connection/ConnectionPoolSettings;)Ljava/lang/Long;	INVOKE_STATIC	com/mongodb/connection/ConnectionPoolSettings::getMaintenanceFrequency(Ljava/util/concurrent/TimeUnit;)J
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$7	(Lcom/mongodb/connection/ConnectionPoolSettings;)Ljava/lang/Long;	INVOKE_STATIC	java/lang/Long::valueOf(J)Ljava/lang/Long;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$8	(Lcom/mongodb/connection/ConnectionPoolSettings$Builder;Ljava/lang/Number;)V	GET_FIELD	java/util/concurrent/TimeUnit::MILLISECONDS|Ljava/util/concurrent/TimeUnit;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$8	(Lcom/mongodb/connection/ConnectionPoolSettings$Builder;Ljava/lang/Number;)V	INVOKE_STATIC	com/mongodb/connection/ConnectionPoolSettings$Builder::maxConnectionIdleTime(JLjava/util/concurrent/TimeUnit;)Lcom/mongodb/connection/ConnectionPoolSettings$Builder;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$8	(Lcom/mongodb/connection/ConnectionPoolSettings$Builder;Ljava/lang/Number;)V	INVOKE_STATIC	java/lang/Number::longValue()J
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$9	(Lcom/mongodb/connection/ConnectionPoolSettings;)Ljava/lang/Number;	GET_FIELD	java/util/concurrent/TimeUnit::MILLISECONDS|Ljava/util/concurrent/TimeUnit;
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$9	(Lcom/mongodb/connection/ConnectionPoolSettings;)Ljava/lang/Number;	INVOKE_STATIC	com/mongodb/connection/ConnectionPoolSettings::getMaxConnectionIdleTime(Ljava/util/concurrent/TimeUnit;)J
org/springframework/data/mongodb/core/MongoClientFactoryBean	lambda$computeClientSetting$9	(Lcom/mongodb/connection/ConnectionPoolSettings;)Ljava/lang/Number;	INVOKE_STATIC	java/lang/Long::valueOf(J)Ljava/lang/Long;
org/springframework/data/mongodb/core/MongoTemplate	convertToDocument	(Lorg/springframework/data/mongodb/core/CollectionOptions;Ljava/lang/Class;)Lorg/bson/Document;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/MongoTemplate	count	(Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Class;Ljava/lang/String;)J	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/MongoTemplate	doAggregate	(Lorg/springframework/data/mongodb/core/aggregation/Aggregation;Ljava/lang/String;Ljava/lang/Class;Lorg/springframework/data/mongodb/core/aggregation/AggregationOperationContext;)Lorg/springframework/data/mongodb/core/aggregation/AggregationResults;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/MongoTemplate	exactCount	(Lorg/springframework/data/mongodb/core/query/Query;Ljava/lang/Class;Ljava/lang/String;)J	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/MongoTemplate	executeFindMultiInternal	(Lorg/springframework/data/mongodb/core/CollectionCallback;Lorg/springframework/data/mongodb/core/CursorPreparer;Lorg/springframework/data/mongodb/core/MongoTemplate$DocumentCallback;Ljava/lang/String;)Ljava/util/List;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/MongoTemplate	executeQueryInternal	(Lorg/springframework/data/mongodb/core/CollectionCallback;Lorg/springframework/data/mongodb/core/CursorPreparer;Lorg/springframework/data/mongodb/core/DocumentCallbackHandler;Ljava/lang/String;)V	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
org/springframework/data/mongodb/core/MongoTemplate	findAndModify	(Lorg/springframework/data/mongodb/core/query/Query;Lorg/springframework/data/mongodb/core/query/UpdateDefinition;Lorg/springframework/data/mongodb/core/FindAndModifyOptions;Ljava/lang/Class;Ljava/lang/String;)Ljava/lang/Object;	INVOKE_STATIC	java/util/Objects::requireNonNull(Ljava/lang/Object;)Ljava/lang/Object;
